year,player_id,guid,player_name,position,pos_abbr,school,team_name,team_abbr,weight,height,ovr_rk,pos_rk,grade,link,player_image
2004,7438,97b0b2e68a9b957438b30db770843ab3,BEN NAUMAN,Safety,S,Augustana (SD),Vikings,AUG,189,73.5,362,29,31,http://insider.espn.com/nfl/draft/player/_/id/7438,NA
2004,7503,588b3adb20cf7d8cdd9269038c41fa0e,SPENCER JOHNSON,Defensive Tackle,DT,Auburn,Tigers,AUB,291,74.75,363,32,31,http://insider.espn.com/nfl/draft/player/_/id/7503,NA
2004,7551,NA,ALEXANDER WADE,Fullback,FB,NA,NA,NA,248,72.375,364,10,31,http://insider.espn.com/nfl/draft/player/_/id/7551,NA
2004,7594,bbef73cd34a99bed0abee1574cd2b400,REED BOYD,Inside Linebacker,ILB,Texas,Longhorns,TEX,235,74.25,365,19,31,http://insider.espn.com/nfl/draft/player/_/id/7594,NA
2004,7610,1444cc9f3197711a68677c77e6aee097,NICK SEITZE,NA,NA,Kentucky,Wildcats,UK,291,77,366,11,31,http://insider.espn.com/nfl/draft/player/_/id/7610,NA
2004,7651,4b4191f7f0e8317702e5d5a677441437,MARWAN HAGE,Offensive Guard,OG,Colorado,Buffaloes,COLO,293,74.75,367,23,31,http://insider.espn.com/nfl/draft/player/_/id/7651,NA
2004,7709,a16c5ea398e2e83e52faf16c33a87a89,BROOKS DANIELS,Outside Linebacker,OLB,Alabama,Crimson Tide,ALA,208,73,368,27,31,http://insider.espn.com/nfl/draft/player/_/id/7709,NA
2004,7870,8793cecfb155d70a1623857bbe9fb67c,ADAM HALL,Quarterback,QB,NA,NA,NA,215,74.125,370,22,31,http://insider.espn.com/nfl/draft/player/_/id/7870,NA
2004,7921,b50215ceefdaa0d426d34c0bd1e1a54e,VICK KING,Running Back,RB,McNeese State,Cowboys,MCNS,213,70,371,30,31,http://insider.espn.com/nfl/draft/player/_/id/7921,NA
2005,8211,0cc9ad1fd10818e1874a439f02e4c5e7,Matt Roth,Defensive End,DE,NA,NA,NA,278,75.75,23,5,91,http://insider.espn.com/nfl/draft/player/_/id/8211,NA
2005,9050,b7080a9a733f6b7d9a32fd18973f14a8,Brandon Browner,Cornerback,CB,NA,NA,NA,221,75.5,39,7,88,http://insider.espn.com/nfl/draft/player/_/id/9050,NA
2005,9056,77e8c5437c87196e33b83de3b9a0f40a,Ernest Shazor,Safety,S,NA,NA,NA,228,75.625,52,3,85,http://insider.espn.com/nfl/draft/player/_/id/9056,NA
2005,9041,57dd68b00880fd4b99d442e9f573ddba,Logan Mankins,Offensive Guard,OG,Fresno State,Bulldogs,FRES,307,76.125,63,2,81,http://insider.espn.com/nfl/draft/player/_/id/9041,NA
2005,9054,f6eaa7cda04f0574869a0082c1b0cedf,Jovan Haye,Defensive End,DE,Vanderbilt,Commodores,VAN,284,74,76,9,78,http://insider.espn.com/nfl/draft/player/_/id/9054,NA
2005,8490,c7a9c337e72276216487f46e5a01f6c1,Benjamin Wilkerson,NA,NA,LSU,Tigers,LSU,292,75.375,77,3,78,http://insider.espn.com/nfl/draft/player/_/id/8490,NA
2005,8642,def20807df87d5895c5c712c0b57cb84,Michael Munoz,Offensive Tackle,OT,Tennessee,Volunteers,TENN,306,77.5,78,7,78,http://insider.espn.com/nfl/draft/player/_/id/8642,NA
2005,8803,bb72fd879c6829b64f64926e56286c51,Kay-Jay Harris,Running Back,RB,West Virginia,Mountaineers,WVU,243,72.375,85,8,76,http://insider.espn.com/nfl/draft/player/_/id/8803,NA
2005,9082,be11c78c416362358abbe54908753acc,T.A. McLendon,Running Back,RB,NA,NA,NA,235,70.25,118,14,68,http://insider.espn.com/nfl/draft/player/_/id/9082,NA
2005,8881,9de2084452dcfbe5c8d31c5622b6a142,Alex Holmes,Tight End,TE,NA,NA,NA,265,73.75,125,5,68,http://insider.espn.com/nfl/draft/player/_/id/8881,NA
2005,9070,01bd0c6b886d4b424006d5b7f0ff1736,LeRoy Hill,Outside Linebacker,OLB,NA,NA,NA,229,73,128,8,67,http://insider.espn.com/nfl/draft/player/_/id/9070,NA
2005,8930,5f91fc76a6c856cc462f64a59bf53208,Josh Davis,Wide Receiver,WR,Marshall,Thundering Herd,MRSH,191,72.375,136,19,65,http://insider.espn.com/nfl/draft/player/_/id/8930,NA
2005,8884,fa0c730144d232bbc5b7d9339f184d16,Adam Bergen,Tight End,TE,Lehigh,Mountain Hawks,LEH,265,76.375,138,6,65,http://insider.espn.com/nfl/draft/player/_/id/8884,NA
2005,8221,ac20003b436a2f65a2d1b06a99ae224d,Marques Harris,Outside Linebacker,OLB,Southern Utah,Thunderbirds,SUU,231,73.125,139,9,65,http://insider.espn.com/nfl/draft/player/_/id/8221,NA
2005,8608,4649506429f3578a2001cc43e2dc83ba,Derek Wake,Outside Linebacker,OLB,NA,NA,NA,236,74.75,144,10,64,http://insider.espn.com/nfl/draft/player/_/id/8608,NA
2005,8750,00be888b38b5e26fc4b4d18aca23e7b7,Jason White,Quarterback,QB,Oklahoma,Sooners,OKLA,223,74.5,148,12,63,http://insider.espn.com/nfl/draft/player/_/id/8750,NA
2005,8605,816d37729f2be4769b1e97d6e7c6df3f,Roger Cooper,Outside Linebacker,OLB,Montana State,Bobcats,MTST,239,74.375,154,11,62,http://insider.espn.com/nfl/draft/player/_/id/8605,NA
2005,8938,cfef9106161494e83a207cbb5561a925,Taylor Stubblefield,Wide Receiver,WR,NA,NA,NA,174,71.125,156,21,61,http://insider.espn.com/nfl/draft/player/_/id/8938,NA
2005,8756,168fe011ec169a3ab462b78c3f3f47c5,Timmy Chang,Quarterback,QB,Hawai'i,Rainbow Warriors,HAW,211,73,157,13,61,http://insider.espn.com/nfl/draft/player/_/id/8756,NA
2005,9073,9eb1121f762b7d176602a35f4a98a976,Gerald Sensabaugh,Safety,S,NA,NA,NA,214,72.5,159,14,61,http://insider.espn.com/nfl/draft/player/_/id/9073,NA
2005,9060,4cf773cd037be9fe988a5c5ca08ae237,Lynn McGruder,Defensive Tackle,DT,Oklahoma,Sooners,OKLA,307,73.375,161,12,61,http://insider.espn.com/nfl/draft/player/_/id/9060,NA
2005,8882,258189263283a19bad27d9cbe4496faf,Garrett Cross,Tight End,TE,NA,NA,NA,233,76.125,162,8,61,http://insider.espn.com/nfl/draft/player/_/id/8882,NA
2005,9089,61e7a675eaf3ab9d4078c41d1cd88463,Steve Savoy,Wide Receiver,WR,NA,NA,NA,182,70.875,163,22,60,http://insider.espn.com/nfl/draft/player/_/id/9089,NA
2005,8219,2bda55c6e662f848a8f8530edf246d78,Jonathan Jackson,Defensive End,DE,Oklahoma,Sooners,OKLA,235,74.875,164,14,60,http://insider.espn.com/nfl/draft/player/_/id/8219,NA
2005,8456,84312d558eaa349aaa9d434215ef6148,Mike Goolsby,Inside Linebacker,ILB,Notre Dame,Fighting Irish,ND,249,75,165,8,60,http://insider.espn.com/nfl/draft/player/_/id/8456,NA
2005,8801,da8305d321fe0bc3493cb5911389add2,Walter Reyes,Running Back,RB,Syracuse,Orange,SYR,209,70,166,17,60,http://insider.espn.com/nfl/draft/player/_/id/8801,NA
2005,8268,cfaf67757ef244ed683fac27a104038e,James Butler,Safety,S,NA,NA,NA,213,73.875,170,15,59,http://insider.espn.com/nfl/draft/player/_/id/8268,NA
2005,8525,NA,Clinton Brooks Jr,Offensive Guard,OG,NA,NA,NA,309,77.5,174,9,59,http://insider.espn.com/nfl/draft/player/_/id/8525,NA
2005,8609,eac0e8e7bbaf9e38aabfc747ab771a9f,Zac Woodfin,Outside Linebacker,OLB,NA,NA,NA,231,72.5,175,13,59,http://insider.espn.com/nfl/draft/player/_/id/8609,NA
2005,8889,741d6447f0a36e6ea10ff9bc44d8f95a,Steve Fleming,Tight End,TE,NA,NA,NA,260,78,178,9,59,http://insider.espn.com/nfl/draft/player/_/id/8889,NA
2005,8604,53c5cce98df592f6c834cf9cd559835c,James Kinney,Outside Linebacker,OLB,Missouri,Tigers,MIZ,244,72.5,180,14,58,http://insider.espn.com/nfl/draft/player/_/id/8604,NA
2005,8821,f52199f2d04781eecce4cc3d03f4bf78,Ray Hudson,Running Back,RB,Alabama,Crimson Tide,ALA,192,69.75,183,18,58,http://insider.espn.com/nfl/draft/player/_/id/8821,NA
2005,8212,725d86518c23b52b41390a9f350ba9a3,George Gause,Defensive End,DE,South Carolina,Gamecocks,SC,275,76.875,184,16,57,http://insider.espn.com/nfl/draft/player/_/id/8212,NA
2005,8369,375405350b6b0e5cf35e7182d439854f,Derreck Robinson,Defensive Tackle,DT,NA,NA,NA,289,76.25,186,14,57,http://insider.espn.com/nfl/draft/player/_/id/8369,NA
2005,8424,b43104d79f5e8fccb39beb4e96b9f8a9,Keith Joseph,Fullback,FB,Texas A&M,Aggies,TA&M,254,73.875,187,2,57,http://insider.espn.com/nfl/draft/player/_/id/8424,NA
2005,8534,NA,Jonathon Clinkscale,Offensive Guard,OG,NA,NA,NA,315,74.25,192,10,56,http://insider.espn.com/nfl/draft/player/_/id/8534,NA
2005,8621,37080eb92e8f62fcda111275b6c51beb,Jamar Enzor,Outside Linebacker,OLB,NA,NA,NA,243,72.5,196,15,55,http://insider.espn.com/nfl/draft/player/_/id/8621,NA
2005,8374,4926d9bef97254d9caaee1756284ac08,Eric Coleman,Defensive Tackle,DT,NA,NA,NA,288,76.875,203,15,54,http://insider.espn.com/nfl/draft/player/_/id/8374,NA
2005,8423,e4ba975d144228b6dd45b80627834245,Will Matthews,Fullback,FB,Texas,Longhorns,TEX,248,73,204,3,54,http://insider.espn.com/nfl/draft/player/_/id/8423,NA
2005,8446,793d8d487283196e8ed1915dd650ffeb,Marcus Lawrence,Inside Linebacker,ILB,South Carolina,Gamecocks,SC,243,74.125,205,11,54,http://insider.espn.com/nfl/draft/player/_/id/8446,NA
2005,8274,8c8d77c4fbc3254db94442da9bbe6f74,Matt Grootegoed,Safety,S,NA,NA,NA,218,70.75,207,17,53,http://insider.espn.com/nfl/draft/player/_/id/8274,NA
2005,8614,a64913bf5d7734f1533e7aa8965c7c79,Tyson Smith,Outside Linebacker,OLB,Iowa State,Cyclones,ISU,240,74,209,16,53,http://insider.espn.com/nfl/draft/player/_/id/8614,NA
2005,8758,76ded17fb42a09dfeb6ffe81a268a501,Bryan Randall,Quarterback,QB,NA,NA,NA,225,72.25,210,15,53,http://insider.espn.com/nfl/draft/player/_/id/8758,NA
2005,8928,4fa8af01f242e1a947209109c61e8aed,Charles Frederick,Wide Receiver,WR,NA,NA,NA,194,70.75,211,28,53,http://insider.espn.com/nfl/draft/player/_/id/8928,NA
2005,8420,b73eb63c5e60d49567cdfb4be1a95aca,Paul Jefferson,Fullback,FB,NA,NA,NA,260,72.5,218,4,51,http://insider.espn.com/nfl/draft/player/_/id/8420,NA
2005,8267,a1ffa5df168eb3c843a1a63837fba926,Jamaal Brimmer,Safety,S,NA,NA,NA,216,73.375,225,19,50,http://insider.espn.com/nfl/draft/player/_/id/8267,NA
2005,8932,747ddc1051c6732ea62a6ffd65b946b6,Geoff McArthur,Wide Receiver,WR,NA,NA,NA,199,72,226,30,50,http://insider.espn.com/nfl/draft/player/_/id/8932,NA
2005,8885,8472d4518c9faa594ad2e591f059eede,Cody McCarty,Tight End,TE,NA,NA,NA,267,75.75,228,13,50,http://insider.espn.com/nfl/draft/player/_/id/8885,NA
2005,8753,49b3a60a1966f1911e400f7a8ac3bacb,Chris Rix,Quarterback,QB,NA,NA,NA,214,74,232,16,49,http://insider.espn.com/nfl/draft/player/_/id/8753,NA
2005,8918,217983e197a38ea2d2177d4a26fa70a8,Kelly Griffeth,Tight End,TE,NA,NA,NA,284,77.25,234,14,49,http://insider.espn.com/nfl/draft/player/_/id/8918,NA
2005,8157,7ccebcd36429dd5fca377e1b512527e4,Aric Williams,Cornerback,CB,NA,NA,NA,187,71.5,235,24,48,http://insider.espn.com/nfl/draft/player/_/id/8157,NA
2005,8303,5513da1f1200eff58cacc75b3c74ac51,Diamond Ferri,Safety,S,Syracuse,Orange,SYR,223,70.125,236,20,48,http://insider.espn.com/nfl/draft/player/_/id/8303,NA
2005,8375,0e54d9b58e28f00cb879eeab82953015,Tim Bulman,Defensive Tackle,DT,Boston College,Eagles,BC,294,75.5,237,17,48,http://insider.espn.com/nfl/draft/player/_/id/8375,NA
2005,8421,60ff6e9d07337a024bbdf8b8b1f7f265,Branden Joe,Fullback,FB,NA,NA,NA,242,72,238,5,48,http://insider.espn.com/nfl/draft/player/_/id/8421,NA
2005,8610,c384fdf8520ff4e2294b20f66caf33d6,Arnold Harrison,Outside Linebacker,OLB,Georgia,Bulldogs,UGA,236,74.5,240,18,48,http://insider.espn.com/nfl/draft/player/_/id/8610,NA
2005,8217,f65bc797f030354c39bc1e2b3352a5dd,Jim Davis,Defensive End,DE,NA,NA,NA,277,75.5,242,21,47,http://insider.espn.com/nfl/draft/player/_/id/8217,NA
2005,8491,b4ebbde408b55a2dad2af13d0a79548b,Vince Carter,NA,NA,Oklahoma,Sooners,OKLA,280,74,243,10,47,http://insider.espn.com/nfl/draft/player/_/id/8491,NA
2005,8880,84599121c99d9bb7512db16681cf9d40,Dave Kashetta,Tight End,TE,Boston College,Eagles,BC,247,75.375,246,15,47,http://insider.espn.com/nfl/draft/player/_/id/8880,NA
2005,8366,f9b7ce50dada4038eb35beb9be16bc3a,Albert Means,Defensive Tackle,DT,NA,NA,NA,318,75.875,248,18,46,http://insider.espn.com/nfl/draft/player/_/id/8366,NA
2005,8459,c03277edc291fbe17c3e36bbb84783b6,Liam Ezekiel,Inside Linebacker,ILB,NA,NA,NA,249,72.125,249,14,46,http://insider.espn.com/nfl/draft/player/_/id/8459,NA
2005,8764,7671cffe3932ddf5535d66b29b468983,Gino Guidugli,Quarterback,QB,NA,NA,NA,229,75.75,251,17,46,http://insider.espn.com/nfl/draft/player/_/id/8764,NA
2005,9039,efb39a8020aa6f45dd2f16d624443046,Chauncey Stovall,Wide Receiver,WR,NA,NA,NA,221,72.75,253,33,46,http://insider.espn.com/nfl/draft/player/_/id/9039,NA
2005,8890,443d6e2b8e74fe66217842ccbca48bf6,Tony Curtis,Tight End,TE,Portland State,Vikings,PRST,269,77.375,254,16,46,http://insider.espn.com/nfl/draft/player/_/id/8890,NA
2005,8160,6328308cffcf606cc07b761de4a47477,Chris McKenzie,Cornerback,CB,NA,NA,NA,185,68.5,255,25,45,http://insider.espn.com/nfl/draft/player/_/id/8160,NA
2005,8941,892a99dc6abd3b1e33bb364851bb2920,Lance Moore,Wide Receiver,WR,Toledo,Rockets,TOL,177,69.25,258,34,45,http://insider.espn.com/nfl/draft/player/_/id/8941,NA
2005,8381,8f66a7afee94380f20a335953ae8093e,Matt McChesney,Defensive Tackle,DT,Colorado,Buffaloes,COLO,292,75.75,260,19,44,http://insider.espn.com/nfl/draft/player/_/id/8381,NA
2005,8137,40c033757f824c997871738281425748,Cedrick Williams,Cornerback,CB,Kansas State,Wildcats,KSU,168,69.75,262,26,43,http://insider.espn.com/nfl/draft/player/_/id/8137,NA
2005,8317,6dedbbcf5679855f8f0c72bc77b0667d,Jason Harmon,Safety,S,NA,NA,NA,209,71.5,263,22,43,http://insider.espn.com/nfl/draft/player/_/id/8317,NA
2005,8365,f52eda2a4aa4a20eba8ec0c993f51fb9,Larry Burt,Defensive Tackle,DT,Miami (OH),RedHawks,M-OH,304,74,264,20,43,http://insider.espn.com/nfl/draft/player/_/id/8365,NA
2005,9140,9bb33036c760a85e2c046cbec6b8efb3,Jon Condo,Long Snapper,LS,NA,NA,NA,230,74.25,265,1,43,http://insider.espn.com/nfl/draft/player/_/id/9140,NA
2005,8613,NA,Sarth Benoit,Outside Linebacker,OLB,Southern Connecticut State,Owls,SOU,247,73.375,266,19,43,http://insider.espn.com/nfl/draft/player/_/id/8613,NA
2005,8960,a10ac0b408327ca5720533c9967f0e3b,Jamaica Rector,Wide Receiver,WR,NA,NA,NA,186,69.75,267,35,43,http://insider.espn.com/nfl/draft/player/_/id/8960,NA
2005,8427,0b2a3bb780166c220fc3b553229470f5,Kyle Eckel,Fullback,FB,Navy,Midshipmen,NAVY,237,70.25,269,7,42,http://insider.espn.com/nfl/draft/player/_/id/8427,NA
2005,8449,84f481d55d560c3d3fd4cf749310ec31,Jonathan Pollard,Inside Linebacker,ILB,NA,NA,NA,247,73,270,15,42,http://insider.espn.com/nfl/draft/player/_/id/8449,NA
2005,9078,fc7e07a15f78095e6478ff18837c6c1c,Walter Washington,Quarterback,QB,Temple,Owls,TEM,237,73.875,272,18,42,http://insider.espn.com/nfl/draft/player/_/id/9078,NA
2005,8894,66fff6d0e578157c1466158e573c6330,Jonas Crafts,Tight End,TE,UTEP,Miners,UTEP,247,74.875,273,17,42,http://insider.espn.com/nfl/draft/player/_/id/8894,NA
2005,8224,6f149a3b760ab812e9aa5a4c94e94d4a,Adell Duckett,Defensive End,DE,Texas Tech,Red Raiders,TTU,270,75.375,276,24,40,http://insider.espn.com/nfl/draft/player/_/id/8224,NA
2005,8535,48a54e284ceaa2845292cf90d1c628ba,Dan Connolly,Offensive Guard,OG,Southeast Missouri State,Redhawks,SEMO,311,75.625,278,15,40,http://insider.espn.com/nfl/draft/player/_/id/8535,NA
2005,8659,74b01250521537770ac91c0307407973,Erik Pears,Offensive Tackle,OT,NA,NA,NA,312,79.75,279,20,40,http://insider.espn.com/nfl/draft/player/_/id/8659,NA
2005,8150,77fc1217442338011c46af6e45b13cbb,Abraham Elimimian,Cornerback,CB,Hawai'i,Rainbow Warriors,HAW,190,69.625,281,27,39,http://insider.espn.com/nfl/draft/player/_/id/8150,NA
2005,8485,9d32cc6457462b561386d905bc78a0db,John Denney,Defensive End,DE,NA,NA,NA,272,77.5,282,25,39,http://insider.espn.com/nfl/draft/player/_/id/8485,NA
2005,8314,994d71f6e48bd86217ef9d0efcbbf253,Junior Rosegreen,Safety,S,Auburn,Tigers,AUB,189,70.875,283,23,39,http://insider.espn.com/nfl/draft/player/_/id/8314,NA
2005,8711,7753ccf44e57bfda0e4c01ee7e948491,Rhys Lloyd,Place Kicker,PK,NA,NA,NA,231,71.375,287,3,39,http://insider.espn.com/nfl/draft/player/_/id/8711,NA
2005,8742,NA,Reggie Hodge,Punter,P,Ball State,Cardinals,BALL,226,72.375,288,2,39,http://insider.espn.com/nfl/draft/player/_/id/8742,NA
2005,8866,eacc3cc236d6a6c0e6206633c05e847c,Steve Suter,Kick Returner,KR,NA,NA,NA,194,68.875,289,1,39,http://insider.espn.com/nfl/draft/player/_/id/8866,NA
2005,8813,d4255e6aeb7716ba5118be0b12fc85e8,Derrick Johnese,Running Back,RB,Northwestern State,Demons,NWST,210,70,290,25,39,http://insider.espn.com/nfl/draft/player/_/id/8813,NA
2005,8356,813558f0a5edd1d5aba7d81d63c1b2f0,Lorenzo Alexander,Defensive Tackle,DT,NA,NA,NA,289,74,291,23,38,http://insider.espn.com/nfl/draft/player/_/id/8356,NA
2005,8455,4d98a7d8d10a79c1aa6df0a8aa517e6f,Martin Patterson,Inside Linebacker,ILB,NA,NA,NA,243,73.5,292,16,38,http://insider.espn.com/nfl/draft/player/_/id/8455,NA
2005,9157,67834c746cd3afb80d7922b6752a18f9,Brad Cieslak,Tight End,TE,Northern Illinois,Huskies,NIU,262,75.125,293,18,38,http://insider.espn.com/nfl/draft/player/_/id/9157,NA
2005,8235,4b4df70ea2538282429b43d93e7bc7f4,Benard Thomas,Defensive End,DE,Nebraska,Cornhuskers,NEB,269,75.875,294,26,37,http://insider.espn.com/nfl/draft/player/_/id/8235,NA
2005,8280,ed9f8b0bf0afc07aad507b370cd3bd40,Jim Leonhard,Safety,S,NA,NA,NA,191,68.375,295,24,37,http://insider.espn.com/nfl/draft/player/_/id/8280,NA
2005,8422,56b2a237d5d54d70f7b328135b40a99e,Zach Tuiasosopo,Fullback,FB,NA,NA,NA,249,73.75,296,8,37,http://insider.espn.com/nfl/draft/player/_/id/8422,NA
2005,9141,55c214a71bfcba66c208a6322f6ffd8a,Matt Katula,Long Snapper,LS,NA,NA,NA,280,77.625,297,2,37,http://insider.espn.com/nfl/draft/player/_/id/9141,NA
2005,8729,61bb70de315ad4bfecc101886d64f251,Bryce Benekos,Punter,P,UTEP,Miners,UTEP,227,77.125,300,3,37,http://insider.espn.com/nfl/draft/player/_/id/8729,NA
2005,8775,acd4f9ed7553dbcec6c4b72d6048521b,Dustin Long,Quarterback,QB,Sam Houston State,Bearkats,SHSU,208,74.5,301,19,37,http://insider.espn.com/nfl/draft/player/_/id/8775,NA
2005,8933,28e86d191b380d2189ea9d7a6fb249bc,Reggie Harrell,Wide Receiver,WR,NA,NA,NA,214,74.75,302,37,37,http://insider.espn.com/nfl/draft/player/_/id/8933,NA
2005,8578,NA,Ike Ndukwe,Offensive Guard,OG,NA,NA,NA,325,75.25,306,17,36,http://insider.espn.com/nfl/draft/player/_/id/8578,NA
2005,8724,d2226771436410ad5b759846e1bc165c,Tyler Jones,Place Kicker,PK,Boise State,Broncos,BSU,201,72.75,307,4,36,http://insider.espn.com/nfl/draft/player/_/id/8724,NA
2005,8791,266f2deba96802783ce393364c4c1a52,Craig Ochs,Quarterback,QB,Montana,Grizzlies,MONT,218,73.75,308,20,36,http://insider.espn.com/nfl/draft/player/_/id/8791,NA
2005,8824,1a4a4caedf76d90c230aaed73959591b,Ryan Grant,Running Back,RB,Notre Dame,Fighting Irish,ND,215,73.125,309,26,36,http://insider.espn.com/nfl/draft/player/_/id/8824,NA
2005,9106,511bdd1514a241b403ec2590924a24f5,A.J. Lindsay,Defensive Tackle,DT,Temple,Owls,TEM,305,75,310,24,35,http://insider.espn.com/nfl/draft/player/_/id/9106,NA
2005,8929,e3959b70b43f62efc8a06c7704d6f22e,Jason Anderson,Wide Receiver,WR,NA,NA,NA,192,74.375,311,38,35,http://insider.espn.com/nfl/draft/player/_/id/8929,NA
2005,8896,e10edd77ab3cf6494e504665bb62fdb1,Stephen Cucci,Tight End,TE,NA,NA,NA,268,76.625,312,19,35,http://insider.espn.com/nfl/draft/player/_/id/8896,NA
2005,8223,5f934070d0990e816183e1a80a00a7cd,Simon Fraser,Defensive End,DE,NA,NA,NA,288,77.625,313,28,34,http://insider.espn.com/nfl/draft/player/_/id/8223,NA
2005,9142,332f1091b1ec2b052b65ee19f948d400,Travis Conway,Long Snapper,LS,NA,NA,NA,260,75,316,3,34,http://insider.espn.com/nfl/draft/player/_/id/9142,NA
2005,8961,f8f9f62afaa7b7a2b34c26815e308429,Efrem Hill,Wide Receiver,WR,Samford,Bulldogs,SAM,179,72.5,318,39,34,http://insider.espn.com/nfl/draft/player/_/id/8961,NA
2005,8134,da3f4c5b3d14938ff9e8a86e45451ad5,Antwaun Rogers,Cornerback,CB,NA,NA,NA,168,72.625,319,29,33,http://insider.espn.com/nfl/draft/player/_/id/8134,NA
2005,8215,c9146336b3d04dbae2b306de3d819368,Clifford Dukes,Defensive End,DE,NA,NA,NA,268,75.5,320,30,33,http://insider.espn.com/nfl/draft/player/_/id/8215,NA
2005,8286,1164dae068b7c1034b221aafee58c344,Terry Holley,Safety,S,Rice,Owls,RICE,211,73.25,321,26,33,http://insider.espn.com/nfl/draft/player/_/id/8286,NA
2005,8364,a82c5e7af11f96d4bc553399c8f3eacc,Vince Crochunis,Defensive Tackle,DT,Pittsburgh,Panthers,PITT,290,75,322,25,33,http://insider.espn.com/nfl/draft/player/_/id/8364,NA
2005,9074,4f404d119589858560c7dc54397939e7,Robert Rodriguez,Inside Linebacker,ILB,UTEP,Miners,UTEP,228,73,323,17,33,http://insider.espn.com/nfl/draft/player/_/id/9074,NA
2005,8709,5272abae0687fae4b9c2224305cdf142,Jonathan Nichols,Place Kicker,PK,Ole Miss,Rebels,MISS,182,70.625,324,5,33,http://insider.espn.com/nfl/draft/player/_/id/8709,NA
2005,9120,NA,Adam Finlay,Punter,P,NA,NA,NA,210,76,325,4,33,http://insider.espn.com/nfl/draft/player/_/id/9120,NA
2005,8763,47e95d2ed0d83319df842c2e0eded37c,Jared Allen,Quarterback,QB,Florida Atlantic,Owls,FAU,218,74.25,326,21,33,http://insider.espn.com/nfl/draft/player/_/id/8763,NA
2005,8978,79f5667782450dc7922d0ad385d6169d,Dan Sheldon,Kick Returner,KR,Northern Illinois,Huskies,NIU,172,68.625,327,2,33,http://insider.espn.com/nfl/draft/player/_/id/8978,NA
2005,8814,dd6c65efbd2f36e3826b44bef339f098,Alex Haynes,Running Back,RB,UCF,Knights,UCF,223,69.875,328,27,33,http://insider.espn.com/nfl/draft/player/_/id/8814,NA
2005,8229,a6989e5fd47c6ad4668afcd76ce4ba54,Tyler King,Defensive End,DE,Connecticut,Huskies,CONN,271,77.5,329,29,32,http://insider.espn.com/nfl/draft/player/_/id/8229,NA
2005,8479,f4bc3fc6beb2a85bf8ca79329d95baf3,John Goldsberry,Fullback,FB,NA,NA,NA,241,74,330,10,32,http://insider.espn.com/nfl/draft/player/_/id/8479,NA
2005,8543,fc8a2a2894d2759562697e52dedb3745,Uriah Moenoa,Offensive Guard,OG,Hawai'i,Rainbow Warriors,HAW,358,74.25,331,18,32,http://insider.espn.com/nfl/draft/player/_/id/8543,NA
2005,8666,64250c96bce0acc7010516e87751b4b0,Harvey Dahl,Offensive Tackle,OT,Nevada,Wolf Pack,NEV,299,78.125,332,23,32,http://insider.espn.com/nfl/draft/player/_/id/8666,NA
2005,8886,0cc90ebe1680ef480878e5985e24df12,Eric Knott,Tight End,TE,NA,NA,NA,259,75,333,20,32,http://insider.espn.com/nfl/draft/player/_/id/8886,NA
2005,8236,bc74407e236eb1c79a15ddb045c05335,Adrian Awasom,Defensive End,DE,North Texas,Mean Green,UNT,273,76.125,335,31,31,http://insider.espn.com/nfl/draft/player/_/id/8236,NA
2005,8272,4fd136f45bee297da6bd6c24652f722e,Aaron Francisco,Safety,S,NA,NA,NA,211,73.875,336,27,31,http://insider.espn.com/nfl/draft/player/_/id/8272,NA
2005,9143,2534d5e14f5ac430079d146260bcc1f3,Kyle Andrews,Long Snapper,LS,NA,NA,NA,254,71,339,4,31,http://insider.espn.com/nfl/draft/player/_/id/9143,NA
2005,8665,NA,Michael Watson,Offensive Tackle,OT,West Virginia,Mountaineers,WVU,316,76.125,342,24,31,http://insider.espn.com/nfl/draft/player/_/id/8665,NA
2005,8712,628b0f33a9afd7076b2088add7e7b57b,Nick Novak,Place Kicker,PK,NA,NA,NA,191,71.5,343,6,31,http://insider.espn.com/nfl/draft/player/_/id/8712,NA
2005,9150,22ee4aeeef2d7b5939a67977a6c573b9,D.J. Fitzpatrick,Punter,P,Notre Dame,Fighting Irish,ND,200,73,344,5,31,http://insider.espn.com/nfl/draft/player/_/id/9150,NA
2005,8761,a3e1be342979fa563eccad94b78982c1,Darian Durant,Quarterback,QB,NA,NA,NA,215,71,345,22,31,http://insider.espn.com/nfl/draft/player/_/id/8761,NA
2005,8953,951a74b980f2342fd0ea4bb5b22c04b5,Tommy Manus,Wide Receiver,WR,Morgan State,Bears,MORG,222,75.875,346,40,31,http://insider.espn.com/nfl/draft/player/_/id/8953,NA
2005,8831,e5c1f70a3bafd7c41fde155a814a12fa,Decori Birmingham,Running Back,RB,Arkansas,Razorbacks,ARK,210,69.75,347,28,31,http://insider.espn.com/nfl/draft/player/_/id/8831,NA
2005,8892,64e68c41496bd27ba0c7ba08bc56554c,Brian Casey,Tight End,TE,Kansas State,Wildcats,KSU,271,77.875,348,21,31,http://insider.espn.com/nfl/draft/player/_/id/8892,NA
2006,9971,9c75394d6199b840322850fb306d53af,Chris Gocong,Defensive End,DE,Cal Poly,Mustangs,CP,263,74.125,104,11,69,http://insider.espn.com/nfl/draft/player/_/id/9971,NA
